customer_id,transaction_id,card_id,transaction_time,amount,merchant,merchant_category,location,ingestion_timestamp,source_file,batch_id,home_location,avg_spend_per_day,preferred_category,high_amount_score,late_night_score,merchant_score,fraud_risk_score,risk_level,fraud_alert,previous_location,previous_transaction_time,time_difference_minutes,location_hop_score,transactions_last_15_minutes,multiple_transaction_score,fraud_rules_triggered
C005,T0662,CRD05,2026-04-30T21:38:10.000Z,464.36,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,0,0,35,MEDIUM,NO,Delhi,2026-04-30T21:19:02.000Z,19.133333333333333,35,1,0,null
C005,T0200,CRD05,2026-04-30T22:17:23.000Z,580.29,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,0,0,0,LOW,NO,Pune,2026-04-30T21:38:10.000Z,39.21666666666667,0,1,0,null
C005,T0058,CRD05,2026-04-30T22:58:07.000Z,5259.8,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,0,20,20,LOW,NO,Pune,2026-04-30T22:17:23.000Z,40.733333333333334,0,1,0,null
C005,T0500,CRD05,2026-05-01T00:14:25.000Z,824.6,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,0,0,0,LOW,NO,Mumbai,2026-04-30T22:58:07.000Z,76.3,0,1,0,null
C005,T0751,CRD05,2026-05-01T01:29:23.000Z,109.08,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,10,0,10,LOW,NO,Pune,2026-05-01T00:14:25.000Z,74.96666666666667,0,1,0,null
C005,T0469,CRD05,2026-05-01T01:45:01.000Z,520.3,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,10,0,45,MEDIUM,NO,Mumbai,2026-05-01T01:29:23.000Z,15.633333333333333,35,1,0,null
C005,T0791,CRD05,2026-05-01T02:05:00.000Z,882.76,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,10,0,10,LOW,NO,Pune,2026-05-01T01:45:01.000Z,19.983333333333334,0,1,0,null
C005,T0992,CRD05,2026-05-01T03:00:17.000Z,20932.61,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,30,10,20,60,HIGH,YES,Pune,2026-05-01T02:05:00.000Z,55.28333333333333,0,1,0,null
C005,T0093,CRD05,2026-05-01T03:02:14.000Z,1488.3,HPCL,Fuel,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,10,0,45,MEDIUM,NO,Delhi,2026-05-01T03:00:17.000Z,1.95,35,2,0,null
C005,T0404,CRD05,2026-05-01T03:15:57.000Z,698.49,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,10,0,45,MEDIUM,NO,Nagpur,2026-05-01T03:02:14.000Z,13.716666666666667,35,2,0,null
C005,T0044,CRD05,2026-05-01T03:52:25.000Z,958.59,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,10,0,10,LOW,NO,Pune,2026-05-01T03:15:57.000Z,36.46666666666667,0,1,0,null
C005,T0425,CRD05,2026-05-01T04:04:58.000Z,146.15,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,10,0,10,LOW,NO,Pune,2026-05-01T03:52:25.000Z,12.55,0,2,0,null
C005,T0493,CRD05,2026-05-01T05:14:46.000Z,3874.28,Luxury Brand,Luxury,Surat,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,0,20,20,LOW,NO,Pune,2026-05-01T04:04:58.000Z,69.8,0,1,0,null
C005,T0814,CRD05,2026-05-01T05:16:00.000Z,692.1,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,0,0,35,MEDIUM,NO,Surat,2026-05-01T05:14:46.000Z,1.2333333333333334,35,2,0,null
C005,T0837,CRD05,2026-05-01T06:20:04.000Z,101.01,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,0,0,0,LOW,NO,Pune,2026-05-01T05:16:00.000Z,64.06666666666666,0,1,0,null
C005,T0719,CRD05,2026-05-01T06:58:17.000Z,849.6,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,0,0,0,LOW,NO,Pune,2026-05-01T06:20:04.000Z,38.21666666666667,0,1,0,null
C005,T0695,CRD05,2026-05-01T07:06:29.000Z,797.97,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Pune,1200,Groceries,0,0,0,0,LOW,NO,Pune,2026-05-01T06:58:17.000Z,8.2,0,2,0,null
C006,T0549,CRD06,2026-04-27T20:16:22.000Z,1561.29,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,null,null,null,0,1,0,null
C006,T0380,CRD06,2026-04-27T20:31:25.000Z,2957.92,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Bengaluru,2026-04-27T20:16:22.000Z,15.05,35,1,0,null
C006,T0816,CRD06,2026-04-27T20:54:18.000Z,1126.1,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Delhi,2026-04-27T20:31:25.000Z,22.883333333333333,0,1,0,null
C006,T0453,CRD06,2026-04-27T21:57:42.000Z,1953.4,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Delhi,2026-04-27T20:54:18.000Z,63.4,0,1,0,null
C006,T0988,CRD06,2026-04-27T23:11:41.000Z,115.55,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Delhi,2026-04-27T21:57:42.000Z,73.98333333333333,0,1,0,null
C006,T0447,CRD06,2026-04-28T00:33:13.000Z,975.12,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Bengaluru,2026-04-27T23:11:41.000Z,81.53333333333333,0,1,0,null
C006,T0371,CRD06,2026-04-28T02:46:35.000Z,1565.77,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Mumbai,2026-04-28T00:33:13.000Z,133.36666666666667,0,1,0,null
C006,T0604,CRD06,2026-04-28T02:50:22.000Z,414.85,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,45,MEDIUM,NO,Delhi,2026-04-28T02:46:35.000Z,3.783333333333333,35,2,0,null
C006,T0356,CRD06,2026-04-28T04:09:13.000Z,2265.87,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Bengaluru,2026-04-28T02:50:22.000Z,78.85,0,1,0,null
C006,T0141,CRD06,2026-04-28T04:14:56.000Z,677.73,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,45,MEDIUM,NO,Delhi,2026-04-28T04:09:13.000Z,5.716666666666667,35,2,0,null
C006,T0043,CRD06,2026-04-28T04:22:28.000Z,479.55,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Mumbai,2026-04-28T04:14:56.000Z,7.533333333333333,0,3,0,null
C006,T0576,CRD06,2026-04-28T05:26:41.000Z,114.59,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Mumbai,2026-04-28T04:22:28.000Z,64.21666666666667,0,1,0,null
C006,T0197,CRD06,2026-04-28T06:34:09.000Z,1369.5,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Bengaluru,2026-04-28T05:26:41.000Z,67.46666666666667,0,1,0,null
C006,T1047,CRD06,2026-04-28T08:52:05.000Z,13846.53,1mg,Healthcare,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,20,20,LOW,NO,Delhi,2026-04-28T06:34:09.000Z,137.93333333333334,0,1,0,null
C006,T0443,CRD06,2026-04-28T10:46:13.000Z,12632.1,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,20,20,LOW,NO,Delhi,2026-04-28T08:52:05.000Z,114.13333333333334,0,1,0,null
C006,T0801,CRD06,2026-04-28T11:14:19.000Z,1181.6,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Delhi,2026-04-28T10:46:13.000Z,28.1,35,1,0,null
C006,T1065,CRD06,2026-04-28T11:43:37.000Z,2165.68,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-28T11:14:19.000Z,29.3,0,1,0,null
C006,T1073,CRD06,2026-04-28T12:10:18.000Z,474.19,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-28T11:43:37.000Z,26.683333333333334,0,1,0,null
C006,T1013,CRD06,2026-04-28T14:25:15.000Z,1137.77,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-28T12:10:18.000Z,134.95,0,1,0,null
C006,T1134,CRD06,2026-04-28T14:54:14.000Z,876.2,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-28T14:25:15.000Z,28.983333333333334,0,1,0,null
C006,T0118,CRD06,2026-04-28T15:42:13.000Z,727.31,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-28T14:54:14.000Z,47.983333333333334,0,1,0,null
C006,T0211,CRD06,2026-04-28T16:17:44.000Z,1843.32,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-28T15:42:13.000Z,35.516666666666666,0,1,0,null
C006,T0265,CRD06,2026-04-28T16:20:06.000Z,1754.51,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Chennai,2026-04-28T16:17:44.000Z,2.3666666666666667,35,2,0,null
C006,T0872,CRD06,2026-04-28T16:22:51.000Z,5813.28,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-28T16:20:06.000Z,2.75,35,3,0,null
C006,T1162,CRD06,2026-04-28T16:24:23.000Z,437.37,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Jaipur,2026-04-28T16:22:51.000Z,1.5333333333333334,35,4,0,null
C006,T0759,CRD06,2026-04-28T16:33:07.000Z,40601.47,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,30,0,0,65,HIGH,YES,Chennai,2026-04-28T16:24:23.000Z,8.733333333333333,35,4,0,null
C006,T0253,CRD06,2026-04-28T17:17:32.000Z,732,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Delhi,2026-04-28T16:33:07.000Z,44.416666666666664,0,1,0,null
C006,T0446,CRD06,2026-04-28T19:24:04.000Z,2039.23,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-28T17:17:32.000Z,126.53333333333333,0,1,0,null
C006,T0255,CRD06,2026-04-28T20:00:50.000Z,1218.82,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Bengaluru,2026-04-28T19:24:04.000Z,36.766666666666666,0,1,0,null
C006,T0796,CRD06,2026-04-28T20:02:08.000Z,668.24,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-28T20:00:50.000Z,1.3,35,2,0,null
C006,T1190,CRD06,2026-04-28T20:33:11.000Z,1068.56,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Delhi,2026-04-28T20:02:08.000Z,31.05,0,1,0,null
C006,T0511,CRD06,2026-04-28T20:51:15.000Z,25278.82,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,30,0,0,65,HIGH,YES,Chennai,2026-04-28T20:33:11.000Z,18.066666666666666,35,1,0,null
C006,T0145,CRD06,2026-04-28T21:58:05.000Z,1650.01,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Bengaluru,2026-04-28T20:51:15.000Z,66.83333333333333,0,1,0,null
C006,T0303,CRD06,2026-04-28T22:31:00.000Z,1601.46,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Delhi,2026-04-28T21:58:05.000Z,32.916666666666664,0,1,0,null
C006,T1085,CRD06,2026-04-29T00:12:37.000Z,2840.54,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-28T22:31:00.000Z,101.61666666666666,0,1,0,null
C006,T0563,CRD06,2026-04-29T00:32:20.000Z,1369.14,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Delhi,2026-04-29T00:12:37.000Z,19.716666666666665,35,1,0,null
C006,T0152,CRD06,2026-04-29T00:51:45.000Z,1483.69,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T00:32:20.000Z,19.416666666666668,0,1,0,null
C006,T1105,CRD06,2026-04-29T02:17:57.000Z,12413.69,MakeMyTrip,Travel,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,20,30,MEDIUM,NO,Chennai,2026-04-29T00:51:45.000Z,86.2,0,1,0,null
C006,T0454,CRD06,2026-04-29T03:21:27.000Z,1899.5,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Delhi,2026-04-29T02:17:57.000Z,63.5,0,1,0,null
C006,T0810,CRD06,2026-04-29T03:32:51.000Z,50971.74,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,30,10,0,75,HIGH,YES,Chennai,2026-04-29T03:21:27.000Z,11.4,35,2,0,null
C006,T0813,CRD06,2026-04-29T03:54:18.000Z,987.05,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,45,MEDIUM,NO,Bengaluru,2026-04-29T03:32:51.000Z,21.45,35,1,0,null
C006,T0875,CRD06,2026-04-29T03:58:26.000Z,926.11,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Chennai,2026-04-29T03:54:18.000Z,4.133333333333334,0,2,0,null
C006,T0697,CRD06,2026-04-29T04:01:21.000Z,1956.02,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Chennai,2026-04-29T03:58:26.000Z,2.9166666666666665,0,3,0,null
C006,T0870,CRD06,2026-04-29T06:09:33.000Z,1324.72,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T04:01:21.000Z,128.2,0,1,0,null
C006,T0179,CRD06,2026-04-29T06:47:05.000Z,2125.85,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Delhi,2026-04-29T06:09:33.000Z,37.53333333333333,0,1,0,null
C006,T0061,CRD06,2026-04-29T07:13:37.000Z,55477.71,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,30,0,20,85,CRITICAL,YES,Chennai,2026-04-29T06:47:05.000Z,26.533333333333335,35,1,0,null
C006,T0387,CRD06,2026-04-29T08:55:14.000Z,13465.24,PVR Cinemas,Entertainment,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,20,20,LOW,NO,Delhi,2026-04-29T07:13:37.000Z,101.61666666666666,0,1,0,null
C006,T0895,CRD06,2026-04-29T09:09:31.000Z,1760.46,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Delhi,2026-04-29T08:55:14.000Z,14.283333333333333,35,2,0,null
C006,T0881,CRD06,2026-04-29T09:22:41.000Z,1614.76,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T09:09:31.000Z,13.166666666666666,0,2,0,null
C006,T0223,CRD06,2026-04-29T09:43:47.000Z,1880.99,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T09:22:41.000Z,21.1,0,1,0,null
C006,T0261,CRD06,2026-04-29T10:28:37.000Z,1225.18,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T09:43:47.000Z,44.833333333333336,0,1,0,null
C006,T0967,CRD06,2026-04-29T10:47:39.000Z,1473.66,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Chennai,2026-04-29T10:28:37.000Z,19.033333333333335,35,1,0,null
C006,T0317,CRD06,2026-04-29T10:50:10.000Z,2356.1,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Delhi,2026-04-29T10:47:39.000Z,2.5166666666666666,35,2,0,null
C006,T0010,CRD06,2026-04-29T11:44:11.000Z,1946.75,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T10:50:10.000Z,54.016666666666666,0,1,0,null
C006,T0084,CRD06,2026-04-29T12:06:42.000Z,52570.99,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,30,0,0,65,HIGH,YES,Chennai,2026-04-29T11:44:11.000Z,22.516666666666666,35,1,0,null
C006,T0639,CRD06,2026-04-29T13:18:44.000Z,1403.35,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Mumbai,2026-04-29T12:06:42.000Z,72.03333333333333,0,1,0,null
C006,T1079,CRD06,2026-04-29T13:48:35.000Z,2197.28,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T13:18:44.000Z,29.85,0,1,0,null
C006,T1146,CRD06,2026-04-29T14:54:30.000Z,1672.72,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T13:48:35.000Z,65.91666666666667,0,1,0,null
C006,T1144,CRD06,2026-04-29T15:36:49.000Z,7024.59,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,20,20,LOW,NO,Mumbai,2026-04-29T14:54:30.000Z,42.31666666666667,0,1,0,null
C006,T0347,CRD06,2026-04-29T15:53:10.000Z,369.89,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-29T15:36:49.000Z,16.35,35,1,0,null
C006,T0067,CRD06,2026-04-29T16:03:39.000Z,2305.61,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Delhi,2026-04-29T15:53:10.000Z,10.483333333333333,35,2,0,null
C006,T0046,CRD06,2026-04-29T16:07:42.000Z,2370,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-29T16:03:39.000Z,4.05,35,3,0,null
C006,T0336,CRD06,2026-04-29T16:21:17.000Z,1492.58,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T16:07:42.000Z,13.583333333333334,0,2,0,null
C006,T0485,CRD06,2026-04-29T17:02:40.000Z,858.99,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T16:21:17.000Z,41.38333333333333,0,1,0,null
C006,T0585,CRD06,2026-04-29T19:09:53.000Z,53642.11,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,30,0,20,50,MEDIUM,NO,Chennai,2026-04-29T17:02:40.000Z,127.21666666666667,0,1,0,null
C006,T0646,CRD06,2026-04-29T19:53:26.000Z,1575.31,Croma,Electronics,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Delhi,2026-04-29T19:09:53.000Z,43.55,0,1,0,null
C006,T1197,CRD06,2026-04-29T19:55:13.000Z,955.53,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Nagpur,2026-04-29T19:53:26.000Z,1.7833333333333334,35,2,0,null
C006,T1007,CRD06,2026-04-29T20:11:34.000Z,1460.8,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T19:55:13.000Z,16.35,0,1,0,null
C006,T1095,CRD06,2026-04-29T20:14:48.000Z,510.8,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T20:11:34.000Z,3.2333333333333334,0,2,0,null
C006,T0174,CRD06,2026-04-29T20:41:43.000Z,304.31,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Chennai,2026-04-29T20:14:48.000Z,26.916666666666668,0,1,0,null
C006,T0484,CRD06,2026-04-29T21:03:07.000Z,943.17,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Chennai,2026-04-29T20:41:43.000Z,21.4,35,1,0,null
C006,T0264,CRD06,2026-04-29T21:13:42.000Z,1967.01,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Pune,2026-04-29T21:03:07.000Z,10.583333333333334,35,2,0,null
C006,T0557,CRD06,2026-04-29T23:59:34.000Z,35196.67,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,30,0,20,50,MEDIUM,NO,Chennai,2026-04-29T21:13:42.000Z,165.86666666666667,0,1,0,null
C006,T0291,CRD06,2026-04-30T00:03:29.000Z,1990.17,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,0,LOW,NO,Delhi,2026-04-29T23:59:34.000Z,3.9166666666666665,0,2,0,null
C006,T0925,CRD06,2026-04-30T00:08:53.000Z,2046.95,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,0,0,35,MEDIUM,NO,Delhi,2026-04-30T00:03:29.000Z,5.4,35,3,0,null
C006,T0172,CRD06,2026-04-30T00:41:06.000Z,20500.41,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,30,0,0,30,MEDIUM,NO,Mumbai,2026-04-30T00:08:53.000Z,32.21666666666667,0,1,0,null
C006,T0320,CRD06,2026-04-30T01:17:00.000Z,1659.39,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Delhi,2026-04-30T00:41:06.000Z,35.9,0,1,0,null
C006,T0950,CRD06,2026-04-30T01:20:28.000Z,1919.78,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Chennai,2026-04-30T01:17:00.000Z,3.466666666666667,0,2,0,null
C006,T0186,CRD06,2026-04-30T02:02:45.000Z,1001.83,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Chennai,2026-04-30T01:20:28.000Z,42.28333333333333,0,1,0,null
C006,T0910,CRD06,2026-04-30T02:37:57.000Z,711.33,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Chennai,3000,Luxury,0,10,0,10,LOW,NO,Chennai,2026-04-30T02:02:45.000Z,35.2,0,1,0,null
